51.7436619293214 16109
51.7475094947235 1
51.7475233232991 1
51.7475457093521 1
51.7475535420636 1
51.7475739630272 1
51.7508289250762 1
51.7508533647933 1
51.7508630880308 1
51.7508913295966 1
51.750906938927 1
51.7509346771497 1
51.7509463398616 1
51.7513689875414 1
51.7513733538153 1
51.7514012543468 1
51.7514401594748 1
51.752039663444 1
51.7520578597603 1
51.7521351756104 1
51.7522975852473 1
51.7524074164224 1
51.7526980362117 1
51.7527179410925 1
51.7527472810999 1
51.7527509317238 1
51.7527522823168 1
51.7527524941025 1
51.7527602666138 1
51.7527672533347 1
51.7527693720856 1
51.7527835947558 1
51.7527891706173 1
51.7527902222347 1
51.7528004621425 1
51.7528086062849 1
51.7528631989039 1
51.7528655803254 1
51.7531386878995 1
51.7535272689468 1
51.7545345781758 1
51.7546706844267 1
51.7546979150022 1
51.7547304052893 1
51.7547686215733 1
51.7547946368201 1
51.7547969417157 1
51.754809351996 1
51.7548239254608 1
51.7548334227807 1
51.7548964600586 1
51.7551150969164 1
51.7551771611369 1
51.7551833536452 1
51.7551868900153 1
51.7551881014194 1
51.7551928869786 1
51.7552446052488 1
51.7552497807425 1
51.7552930649943 1
51.7553186699398 1
51.7553370598193 1
51.7553499103912 1
51.7553812189472 1
51.7553994309468 1
51.7554082270662 1
51.756814745059 1
51.7568148371003 1
51.7568404631784 1
51.7568840928709 1
51.7568873119453 1
51.7568973975565 1
51.7569361660603 1
51.756940154872 1
51.7574379077904 1
51.7574727901354 1
51.757564843234 1
51.7575993393449 1
51.757636519533 1
51.7576503641837 1
51.7577597619908 1
51.7579679371641 1
51.7579954474371 1
51.7580270109502 1
51.7580728639628 1
51.7581990422253 1
51.7582149215243 1
51.7582227559668 1
51.7582371163191 1
51.7585733339067 1
51.7589491263373 1
51.759032204245 1
51.759094646884 1
51.7591050521023 1
51.7592509433223 1
51.7595392171814 1
51.7596988927652 1
51.7598690079799 1
51.7598798076726 1
51.7598883573669 1
51.7598890768179 1
51.7598976591729 1
51.7599148017849 1
51.7599175911278 1
51.7599294549501 1
51.7599312057706 1
51.7599587847019 1
51.759976619209 1
51.7600001073181 1
51.7600254420848 1
51.7601354986413 1
51.7603425749143 1
51.7604068385389 1
51.7604198942553 1
51.7604575113159 1
51.7605197781381 1
51.7606244995857 1
51.7606618597497 1
51.760665935745 1
51.7610175686096 1
51.7613348136265 1
51.761349740618 1
51.76145300457 1
51.7614639752927 1
51.761554561889 1
51.7616451793966 1
51.7616495251535 1
51.7617702494417 1
51.7617730772415 1
51.761797169124 1
51.7618706957943 1
51.7618878436086 1
51.7618961390378 1
51.7619002319184 1
51.7619583556912 1
51.7619607514143 1
51.7619660021714 1
51.7620092718334 1
51.7620806618601 1
51.762437384471 1
51.7628995976763 1
51.7630403283758 1
51.7632836148231 1
51.7635348538658 1
51.7636285365886 1
51.7636424274244 1
51.7636425128859 1
51.76367597807 1
51.7637227526785 1
51.7637525753597 1
51.7638315771195 1
51.7638515514484 1
51.7639303611699 1
51.764147233323 1
51.7644437589893 1
51.7645165780525 1
51.7645209946664 1
51.7645487703739 1
51.7646447886083 1
51.7646676056429 1
51.7647140921003 1
51.7647524424424 1
51.7647708853312 1
51.7649238830299 1
51.7649424764561 1
51.7649732807776 1
51.7649966840638 1
51.7650424989159 1
51.765137188223 1
51.765202318613 1
51.7652151458595 1
51.7652333724066 1
51.7652501790425 1
51.7653456840819 1
51.765548794962 1
51.7657175763625 1
51.7657657715024 1
51.7657857181465 1
51.7657995692666 1
51.7658392893207 1
51.7658773415408 1
51.7662394115914 1
51.7663336442199 1
51.7663375479028 1
51.7664490741859 1
51.7664666166969 1
51.7665821402746 1
51.7667141347044 1
51.7667452884267 1
51.7667655827129 1
51.7667915486248 1
51.7668194842222 1
51.7668648990638 1
51.7669108328714 1
51.7669163656604 1
51.7670349710945 1
51.7671010674607 1
51.7671460586473 1
51.7672082370506 1
51.7673783011145 1
51.7676703367326 1
51.7676718740367 1
51.7678248550051 1
51.7678566007871 1
51.7679460512063 1
51.7682333726682 1
51.7683769802874 1
51.7684664395605 1
51.7685289804705 1
51.7687429202966 1
51.7688148125453 1
51.7688489425137 1
51.7688669185643 1
51.7689112921951 1
51.7690370087483 1
51.7691323206181 1
51.769178343163 1
51.7691793634077 1
51.7693753784431 1
51.7694036167257 1
51.7694044865037 1
51.7694646819656 1
51.7695860968677 1
51.7697427717915 1
51.7697695925475 1
51.7697727443178 1
51.7698736665916 1
51.7701330147316 1
51.7701371687093 1
51.7704255559162 1
51.7704703491631 1
51.7707351487534 1
51.7707534430817 1
51.7707728394041 1
51.7707928075328 1
51.7707992821825 1
51.770858773597 1
51.7708751541492 1
51.7708766873083 1
51.7708799520359 1
51.7709094006369 1
51.7711078158257 1
51.7711430211353 1
51.7711758147942 1
51.7711877832557 1
51.7712039322654 1
51.7712637488596 1
51.7716563611539 1
51.7716719935222 1
51.7717092607978 1
51.7718331512055 1
51.7718399756311 1
51.7718449546227 1
51.7719634361337 1
51.7719832689294 1
51.7721249592457 1
51.7722040699696 1
51.7723099265545 1
51.7723786651457 1
51.772449051796 1
51.7727562199456 1
51.772939745464 1
51.773122782361 1
51.7735455928245 1
51.773749162039 1
51.7738298217839 1
51.7738658098585 1
51.7739026941535 1
51.7739426649338 1
51.7740088703644 1
51.7742348572069 1
51.7742530487909 1
51.7743283523198 1
51.7744036737701 1
51.7744502012607 1
51.7745410790095 1
51.774624976039 1
51.774640084222 1
51.7750825275155 1
51.7752481773352 1
51.7753184010312 1
51.7753358984154 1
51.7756819807026 1
51.775787262756 1
51.7759326665464 1
51.7760652983161 1
51.7761212960385 1
51.7762156139267 1
51.7762159183762 1
51.7762354579051 1
51.77625930163 1
51.776460061905 1
51.7765505409486 1
51.7765950937525 1
51.7766696791932 1
51.7767062864489 1
51.7767741796961 1
51.7767801168593 1
51.7768411400296 1
51.7768858400822 1
51.7768939511768 1
51.7769238938928 1
51.7769701178396 1
51.7770603924426 1
51.7770629144419 1
51.777161510502 1
51.777175030027 1
51.7772387881863 1
51.7772977149574 1
51.7773035556074 1
51.7773243920599 1
51.7775287677984 1
51.7778081968145 1
51.7778818094791 1
51.7780969084498 1
51.7781084966528 1
51.7782299571767 1
51.7783334155253 1
51.7783863436092 1
51.7785193166341 1
51.7785587632211 1
51.7787202830357 1
51.7787866306417 1
51.7788580077643 1
51.7789213211607 1
51.7789415857928 1
51.7793165483237 1
51.77940687257 1
51.7794138852279 1
51.7794524670936 1
51.7795776419137 1
51.7795962648831 1
51.7796326384639 1
51.7796434733579 1
51.779644579795 1
51.779741944289 1
51.7797676488071 1
51.7799782213205 1
51.7799935568723 1
51.7799969364821 1
51.780017409971 1
51.7800363278894 1
51.7801645644133 1
51.7805048720304 1
51.7806010131899 1
51.7807004975817 1
51.780770974463 1
51.7809746113083 1
51.7810449365984 1
51.7810869401398 1
51.7811826202273 1
51.7812230567424 1
51.7813489678065 1
51.7816033242081 1
51.781782643721 1
51.7819330924784 1
51.7821461046302 1
51.7823586935818 1
51.782400178119 1
51.7825498689677 1
51.7826366742692 1
51.7827330129091 1
51.7827963845325 1
51.782974008255 1
51.7830361455048 1
51.7831318298277 1
51.7832982373595 1
51.7833230130621 1
